transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
90372,10/05/2023,8:54:10,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
90373,10/05/2023,8:54:15,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
90374,10/05/2023,8:54:18,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
90375,10/05/2023,8:54:38,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
90376,10/05/2023,8:54:44,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
90377,10/05/2023,8:55:39,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
90378,10/05/2023,8:55:43,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
90379,10/05/2023,8:55:43,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
90380,10/05/2023,8:56:24,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
90381,10/05/2023,8:56:25,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
90382,10/05/2023,8:57:15,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
90383,10/05/2023,8:57:19,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
90384,10/05/2023,8:57:38,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
90385,10/05/2023,8:58:09,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
90386,10/05/2023,8:58:09,2,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
90387,10/05/2023,9:00:28,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90388,10/05/2023,9:00:28,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
90389,10/05/2023,9:01:19,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90390,10/05/2023,9:01:19,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
90391,10/05/2023,9:01:37,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
90392,10/05/2023,9:01:37,1,8,Hell's Kitchen,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
90393,10/05/2023,9:02:04,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
90394,10/05/2023,9:02:04,1,3,Astoria,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
90395,10/05/2023,9:03:00,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
90396,10/05/2023,9:03:26,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
90397,10/05/2023,9:03:40,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
90398,10/05/2023,9:03:40,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
90399,10/05/2023,9:03:45,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
90400,10/05/2023,9:03:46,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
90401,10/05/2023,9:04:03,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
90402,10/05/2023,9:06:45,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
90403,10/05/2023,9:06:47,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
90404,10/05/2023,9:06:47,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone
90405,10/05/2023,9:06:48,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
90406,10/05/2023,9:07:00,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
90407,10/05/2023,9:07:00,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
90408,10/05/2023,9:07:25,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
90409,10/05/2023,9:07:25,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
90410,10/05/2023,9:07:42,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
90411,10/05/2023,9:07:42,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
90412,10/05/2023,9:07:42,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
90413,10/05/2023,9:10:12,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
90414,10/05/2023,9:10:27,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
90415,10/05/2023,9:12:25,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
90416,10/05/2023,9:13:51,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
90417,10/05/2023,9:14:01,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
90418,10/05/2023,9:14:02,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
90419,10/05/2023,9:14:02,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
90420,10/05/2023,9:14:24,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
90421,10/05/2023,9:14:26,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
90422,10/05/2023,9:14:38,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
90423,10/05/2023,9:15:29,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90424,10/05/2023,9:16:18,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
90425,10/05/2023,9:16:22,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
90426,10/05/2023,9:16:49,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
90427,10/05/2023,9:17:31,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
90428,10/05/2023,9:18:28,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
90429,10/05/2023,9:18:28,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
90430,10/05/2023,9:18:47,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
90431,10/05/2023,9:18:57,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
90432,10/05/2023,9:18:57,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
90433,10/05/2023,9:18:57,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
90434,10/05/2023,9:19:21,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
90435,10/05/2023,9:19:21,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
90436,10/05/2023,9:19:43,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90437,10/05/2023,9:20:11,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
90438,10/05/2023,9:20:27,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
90439,10/05/2023,9:20:27,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
90440,10/05/2023,9:21:00,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
90441,10/05/2023,9:21:00,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
90442,10/05/2023,9:21:03,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
90443,10/05/2023,9:21:14,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
90444,10/05/2023,9:21:14,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
90445,10/05/2023,9:21:40,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
90446,10/05/2023,9:22:07,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
90447,10/05/2023,9:22:07,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone
90448,10/05/2023,9:23:01,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
90449,10/05/2023,9:24:21,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
90450,10/05/2023,9:25:06,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
90451,10/05/2023,9:25:06,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
90452,10/05/2023,9:25:23,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
90453,10/05/2023,9:25:40,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
90454,10/05/2023,9:27:30,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
90455,10/05/2023,9:27:30,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
90456,10/05/2023,9:27:54,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
90457,10/05/2023,9:28:05,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
90458,10/05/2023,9:28:05,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
90459,10/05/2023,9:28:53,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
90460,10/05/2023,9:29:31,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
90461,10/05/2023,9:30:07,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
90462,10/05/2023,9:30:27,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
90463,10/05/2023,9:32:24,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
90464,10/05/2023,9:32:24,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
90465,10/05/2023,9:34:18,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
90466,10/05/2023,9:34:53,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
90467,10/05/2023,9:34:53,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
90468,10/05/2023,9:35:04,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
90469,10/05/2023,9:35:31,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
90470,10/05/2023,9:35:33,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
90471,10/05/2023,9:35:34,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
90472,10/05/2023,9:35:35,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
90473,10/05/2023,9:35:45,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
90474,10/05/2023,9:36:04,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
90475,10/05/2023,9:36:23,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
90476,10/05/2023,9:36:27,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
90477,10/05/2023,9:36:46,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
90478,10/05/2023,9:36:54,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
90479,10/05/2023,9:36:54,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup
90480,10/05/2023,9:37:38,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg
90481,10/05/2023,9:38:09,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
90482,10/05/2023,9:38:16,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
90483,10/05/2023,9:38:24,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
90484,10/05/2023,9:38:24,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
90485,10/05/2023,9:38:25,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
90486,10/05/2023,9:38:52,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
90487,10/05/2023,9:39:05,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
90488,10/05/2023,9:39:49,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
90489,10/05/2023,9:40:06,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
90490,10/05/2023,9:40:16,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
90491,10/05/2023,9:40:46,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90492,10/05/2023,9:41:10,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
90493,10/05/2023,9:41:10,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
90494,10/05/2023,9:41:23,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
90495,10/05/2023,9:42:12,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
90496,10/05/2023,9:42:12,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
90497,10/05/2023,9:42:15,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
90498,10/05/2023,9:42:15,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
90499,10/05/2023,9:42:32,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
90500,10/05/2023,9:43:43,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
90501,10/05/2023,9:43:57,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
90502,10/05/2023,9:44:24,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
90503,10/05/2023,9:44:24,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant
90504,10/05/2023,9:44:32,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90505,10/05/2023,9:45:23,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
90506,10/05/2023,9:45:23,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
90507,10/05/2023,9:45:23,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
90508,10/05/2023,9:45:52,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
90509,10/05/2023,9:46:18,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
90510,10/05/2023,9:47:09,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
90511,10/05/2023,9:47:29,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
90512,10/05/2023,9:48:29,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
90513,10/05/2023,9:48:29,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
90514,10/05/2023,9:48:29,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
90515,10/05/2023,9:49:20,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
90516,10/05/2023,9:49:21,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
90517,10/05/2023,9:49:26,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
90518,10/05/2023,9:49:26,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
90519,10/05/2023,9:49:54,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
90520,10/05/2023,9:53:38,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
90521,10/05/2023,9:53:49,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
90522,10/05/2023,9:54:31,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
90523,10/05/2023,9:54:31,1,8,Hell's Kitchen,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
90524,10/05/2023,9:54:47,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
90525,10/05/2023,9:55:13,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
90526,10/05/2023,9:55:13,1,8,Hell's Kitchen,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
90527,10/05/2023,9:56:04,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
90528,10/05/2023,9:56:18,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
90529,10/05/2023,9:56:18,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone
90530,10/05/2023,9:58:07,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
90531,10/05/2023,9:58:07,1,3,Astoria,83,14,Branded,Housewares,I Need My Bean! Latte cup
90532,10/05/2023,9:58:23,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
90533,10/05/2023,9:58:35,2,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot
90534,10/05/2023,9:58:35,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
90535,10/05/2023,9:58:39,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
90536,10/05/2023,9:58:39,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
90537,10/05/2023,9:58:46,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
90538,10/05/2023,9:59:28,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg
90539,10/05/2023,9:59:28,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
90540,10/05/2023,10:00:37,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
90541,10/05/2023,10:00:50,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
90542,10/05/2023,10:00:50,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
90543,10/05/2023,10:01:28,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
90544,10/05/2023,10:01:38,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
90545,10/05/2023,10:01:42,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
90546,10/05/2023,10:02:22,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
90547,10/05/2023,10:02:22,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
90548,10/05/2023,10:02:39,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
90549,10/05/2023,10:02:43,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
90550,10/05/2023,10:03:26,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
90551,10/05/2023,10:04:11,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
90552,10/05/2023,10:04:21,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
90553,10/05/2023,10:05:12,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
90554,10/05/2023,10:05:44,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
90555,10/05/2023,10:05:44,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
90556,10/05/2023,10:05:51,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
90557,10/05/2023,10:05:51,1,3,Astoria,5,15,Coffee beans,Gourmet Beans,Columbian Medium Roast
90558,10/05/2023,10:05:58,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
90559,10/05/2023,10:05:58,1,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup
90560,10/05/2023,10:06:27,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
90561,10/05/2023,10:06:27,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
90562,10/05/2023,10:06:48,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
90563,10/05/2023,10:06:48,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
90564,10/05/2023,10:06:59,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
90565,10/05/2023,10:06:59,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
90566,10/05/2023,10:07:59,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
90567,10/05/2023,10:08:31,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
90568,10/05/2023,10:09:32,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
90569,10/05/2023,10:09:50,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
90570,10/05/2023,10:09:53,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
90571,10/05/2023,10:10:00,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
90572,10/05/2023,10:10:08,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
90573,10/05/2023,10:10:52,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
90574,10/05/2023,10:11:10,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
90575,10/05/2023,10:11:11,1,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
90576,10/05/2023,10:12:01,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90577,10/05/2023,10:12:55,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
90578,10/05/2023,10:13:14,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
90579,10/05/2023,10:13:14,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
90580,10/05/2023,10:13:31,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
90581,10/05/2023,10:13:51,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
90582,10/05/2023,10:14:08,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
90583,10/05/2023,10:14:11,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
90584,10/05/2023,10:14:11,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
90585,10/05/2023,10:15:26,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
90586,10/05/2023,10:15:33,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
90587,10/05/2023,10:15:33,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
90588,10/05/2023,10:16:05,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
90589,10/05/2023,10:16:29,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
90590,10/05/2023,10:16:29,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
90591,10/05/2023,10:16:49,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
90592,10/05/2023,10:17:12,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
90593,10/05/2023,10:17:12,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
90594,10/05/2023,10:17:18,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
90595,10/05/2023,10:18:05,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
90596,10/05/2023,10:18:16,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
90597,10/05/2023,10:18:24,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
90598,10/05/2023,10:18:24,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
90599,10/05/2023,10:18:24,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
90600,10/05/2023,10:19:03,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
90601,10/05/2023,10:19:03,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
90602,10/05/2023,10:19:08,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
90603,10/05/2023,10:19:31,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
90604,10/05/2023,10:19:31,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup
90605,10/05/2023,10:19:31,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
90606,10/05/2023,10:22:12,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
90607,10/05/2023,10:22:41,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
90608,10/05/2023,10:23:19,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
90609,10/05/2023,10:23:35,2,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg
